"MinTemp","MaxTemp","Rainfall","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"9.6","22.7","0.0","17.0","6.0","4.0","71.0","51.0","1026.0","1023.1","0.0","0.0","16.2","22.1","0"
"10.9","24.7","0.0","20.0","9.0","7.0","76.0","35.0","1025.5","1021.3","0.0","0.0","16.4","24.1","0"
"12.4","23.3","0.0","28.0","11.0","15.0","70.0","40.0","1021.2","1018.4","1.0","5.0","15.7","22.9","0"
"13.9","23.5","0.0","24.0","9.0","13.0","71.0","44.0","1020.2","1017.4","8.0","0.0","16.2","22.5","0"
"13.9","24.4","0.0","20.0","7.0","7.0","62.0","36.0","1019.9","1017.8","0.0","0.0","18.3","24.3","0"
"13.7","20.5","0.0","17.0","9.0","6.0","76.0","56.0","1019.8","1018.0","8.0","0.0","15.5","20.0","0"
"9.5","20.4","0.0","33.0","9.0","17.0","74.0","38.0","1021.6","1018.9","0.0","0.0","15.0","20.3","0"
"9.2","20.7","0.0","19.0","7.0","9.0","59.0","49.0","1024.0","1021.6","0.0","0.0","14.3","19.7","0"
"10.4","19.7","0.0","22.0","13.0","7.0","79.0","57.0","1024.5","1020.5","0.0","3.0","12.7","18.4","0"
"12.7","25.3","0.0","30.0","15.0","15.0","55.0","31.0","1021.1","1018.1","0.0","0.0","17.7","25.3","0"
"14.8","18.8","0.0","46.0","28.0","19.0","46.0","27.0","1021.3","1020.5","7.0","0.0","16.1","18.4","0"
"5.5","18.0","0.0","28.0","7.0","13.0","62.0","45.0","1024.2","1021.0","0.0","0.0","11.6","17.8","0"
"7.0","18.8","0.0","28.0","11.0","15.0","70.0","36.0","1019.1","1015.2","0.0","0.0","12.3","18.1","1"
"10.3","17.3","16.4","33.0","19.0","17.0","87.0","81.0","1008.6","1006.2","8.0","8.0","11.6","16.2","0"
"7.5","16.6","0.2","31.0","7.0","19.0","95.0","53.0","1012.6","1010.5","0.0","1.0","9.7","16.1","1"
"7.4","13.3","3.6","50.0","19.0","24.0","86.0","74.0","1011.2","1013.8","8.0","8.0","9.2","11.7","0"
"6.3","14.2","0.8","17.0","6.0","9.0","99.0","56.0","1021.2","1020.4","8.0","3.0","7.2","12.7","0"
"6.7","15.5","0.0","24.0","15.0","9.0","65.0","50.0","1025.3","1023.4","7.0","6.0","10.2","13.5","0"
"3.6","15.9","0.0","17.0","7.0","7.0","77.0","42.0","1026.8","1023.8","7.0","0.0","7.8","15.1","0"
"21.3","34.0","0.0","37.0","19.0","13.0","55.0","26.0","1018.1","1015.1","0.0","1.0","24.3","32.9","0"
"21.2","36.2","0.0","35.0","17.0","13.0","52.0","18.0","1015.8","1012.6","0.0","2.0","25.6","34.3","0"
"21.0","35.5","0.0","39.0","17.0","13.0","48.0","21.0","1013.3","1011.0","0.0","2.0","25.4","34.9","0"
"21.4","35.1","0.0","67.0","19.0","17.0","59.0","30.0","1012.5","1008.2","0.0","1.0","24.0","31.8","1"
"17.6","32.5","1.6","41.0","6.0","9.0","90.0","36.0","1012.4","1010.2","6.0","2.0","19.9","29.5","0"
"19.5","35.2","0.0","35.0","9.0","15.0","43.0","16.0","1011.5","1009.4","0.0","7.0","27.1","34.0","0"
"20.0","30.4","0.0","48.0","26.0","30.0","53.0","47.0","1014.3","1014.8","0.0","7.0","22.1","25.2","0"
"18.4","30.9","0.0","35.0","24.0","13.0","51.0","25.0","1015.1","1012.5","1.0","0.0","20.5","29.4","0"
"16.0","30.2","0.0","37.0","22.0","17.0","55.0","23.0","1015.3","1013.0","0.0","0.0","19.4","28.7","0"
"14.7","33.1","0.0","39.0","15.0","20.0","49.0","12.0","1015.4","1012.5","0.0","0.0","20.7","31.7","0"
"17.8","34.0","0.0","28.0","17.0","11.0","27.0","12.0","1012.8","1009.8","0.0","0.0","23.2","32.8","0"
"19.5","36.3","0.0","52.0","19.0","20.0","24.0","9.0","1007.6","1003.9","0.0","0.0","23.4","34.7","0"
"17.5","29.3","0.0","41.0","13.0","20.0","56.0","40.0","1005.9","1005.4","0.0","7.0","20.6","26.1","0"
"16.4","28.5","0.6","43.0","19.0","26.0","76.0","43.0","1013.5","1012.3","8.0","1.0","19.1","27.1","0"
"18.4","33.1","0.2","46.0","26.0","22.0","63.0","34.0","1013.6","1010.6","0.0","0.0","22.9","31.4","0"
"21.0","34.9","0.0","28.0","19.0","11.0","59.0","28.0","1010.9","1008.0","0.0","0.0","24.1","33.2","0"
"20.6","35.5","0.0","39.0","11.0","11.0","35.0","21.0","1015.9","1015.2","0.0","3.0","23.2","35.0","0"
"19.7","29.2","0.0","44.0","17.0","20.0","57.0","44.0","1019.4","1017.8","8.0","8.0","20.5","27.6","0"
"20.5","28.6","0.0","46.0","28.0","19.0","64.0","58.0","1014.2","1012.8","0.0","7.0","23.1","26.7","1"
"20.0","27.5","2.2","35.0","24.0","17.0","88.0","64.0","1014.4","1011.5","1.0","0.0","20.7","25.7","1"
"20.1","33.5","19.2","31.0","17.0","15.0","91.0","48.0","1011.4","1009.7","1.0","1.0","23.0","31.9","0"
"21.4","36.3","0.2","31.0","15.0","15.0","82.0","36.0","1012.2","1009.6","0.0","0.0","24.5","34.0","0"
"22.0","37.6","0.0","39.0","19.0","17.0","67.0","29.0","1013.0","1010.8","0.0","2.0","25.5","35.8","0"
"21.6","36.0","0.0","39.0","19.0","9.0","74.0","34.0","1013.5","1010.6","0.0","3.0","24.1","33.9","0"
"21.5","38.0","0.0","35.0","19.0","13.0","69.0","33.0","1012.9","1009.7","0.0","1.0","23.7","35.6","0"
"23.5","36.6","0.0","26.0","9.0","11.0","70.0","26.0","1013.0","1010.8","8.0","1.0","25.7","35.6","0"
"23.1","39.5","0.0","31.0","20.0","19.0","63.0","23.0","1012.9","1009.0","0.0","0.0","26.1","37.8","0"
"19.1","32.7","0.0","31.0","13.0","15.0","44.0","28.0","1012.9","1010.8","0.0","0.0","20.8","30.6","0"
"18.2","38.3","0.0","39.0","13.0","19.0","35.0","24.0","1010.5","1006.9","0.0","1.0","24.0","36.2","0"
"14.6","21.7","0.0","56.0","24.0","31.0","57.0","29.0","1013.3","1013.0","0.0","0.0","15.1","20.2","0"
"8.2","23.3","0.0","37.0","13.0","19.0","52.0","26.0","1017.8","1015.5","0.0","0.0","12.9","21.8","0"
"9.6","24.5","0.0","35.0","9.0","20.0","47.0","19.0","1019.3","1018.0","0.0","0.0","13.6","23.2","0"
"9.9","26.4","0.0","28.0","13.0","13.0","44.0","33.0","1023.5","1020.1","0.0","6.0","17.4","24.4","0"
"14.4","26.5","0.0","43.0","24.0","17.0","46.0","22.0","1026.2","1022.3","0.0","0.0","20.1","25.3","0"
"13.1","25.9","0.0","43.0","28.0","17.0","52.0","23.0","1026.4","1021.9","0.0","0.0","18.5","25.7","0"
"13.4","26.0","0.0","37.0","24.0","20.0","52.0","29.0","1023.5","1018.4","0.0","1.0","18.7","25.1","1"
"14.5","23.6","2.6","30.0","15.0","19.0","81.0","44.0","1022.5","1020.0","8.0","1.0","16.5","22.4","0"
"12.6","27.4","0.0","41.0","15.0","17.0","61.0","30.0","1024.9","1020.8","0.0","3.0","19.5","26.2","0"
"14.8","29.0","0.0","35.0","22.0","17.0","49.0","25.0","1022.9","1017.7","0.0","1.0","20.5","27.7","0"
"17.2","29.6","0.0","57.0","28.0","30.0","39.0","32.0","1013.8","1009.8","4.0","0.0","22.8","25.5","0"
"7.3","20.8","0.0","39.0","24.0","22.0","53.0","34.0","1018.3","1015.9","0.0","0.0","12.1","20.1","0"
"7.3","23.1","0.0","28.0","13.0","11.0","56.0","30.0","1021.7","1018.0","0.0","0.0","13.4","21.9","0"
"10.6","27.1","0.0","28.0","7.0","9.0","49.0","27.0","1021.9","1018.4","0.0","2.0","19.4","25.5","0"
"13.7","27.5","0.0","30.0","9.0","13.0","55.0","25.0","1022.7","1019.7","0.0","2.0","20.2","26.2","0"
"10.9","27.8","0.0","30.0","6.0","17.0","35.0","16.0","1022.7","1019.0","0.0","0.0","20.7","27.0","0"
"12.3","28.2","0.0","26.0","9.0","13.0","29.0","15.0","1020.7","1016.9","0.0","0.0","21.5","27.2","0"
"16.8","29.3","0.0","28.0","17.0","13.0","31.0","15.0","1019.5","1016.2","2.0","0.0","22.3","28.5","0"
"14.9","30.2","0.0","31.0","17.0","13.0","33.0","17.0","1021.2","1017.7","0.0","1.0","22.6","28.3","0"
"15.6","30.0","0.0","37.0","20.0","20.0","43.0","19.0","1024.1","1021.3","0.0","0.0","21.9","29.4","0"
"16.6","28.9","0.0","37.0","22.0","20.0","45.0","22.0","1026.7","1023.1","0.0","0.0","22.1","28.2","0"
"16.0","29.0","0.0","35.0","24.0","17.0","47.0","27.0","1026.4","1022.9","0.0","0.0","20.8","26.9","0"
"17.8","25.9","0.0","33.0","20.0","9.0","46.0","33.0","1023.9","1021.5","8.0","8.0","21.3","25.5","1"
"16.6","25.0","1.2","26.0","7.0","13.0","72.0","44.0","1023.7","1020.6","8.0","8.0","18.5","23.9","0"
"15.2","24.5","0.0","24.0","9.0","15.0","64.0","43.0","1023.2","1019.9","8.0","8.0","19.4","24.0","0"
"18.2","28.6","0.0","35.0","13.0","15.0","60.0","36.0","1020.4","1015.2","8.0","8.0","21.1","26.5","1"
"16.9","20.6","4.0","26.0","11.0","13.0","95.0","77.0","1014.3","1010.7","7.0","8.0","17.4","20.4","1"
"11.9","16.8","5.8","70.0","22.0","30.0","68.0","47.0","1012.1","1012.9","0.0","2.0","15.4","15.6","0"
"5.5","15.6","0.2","52.0","20.0","26.0","69.0","40.0","1021.4","1019.9","0.0","4.0","9.0","15.1","0"
"3.9","18.2","0.0","41.0","15.0","19.0","68.0","39.0","1024.8","1022.5","0.0","0.0","10.1","17.3","0"
"5.3","21.3","0.0","31.0","9.0","11.0","72.0","39.0","1024.2","1021.0","0.0","0.0","12.3","20.9","0"
"7.9","23.0","0.0","24.0","9.0","7.0","65.0","39.0","1022.4","1018.1","0.0","0.0","15.5","22.6","0"
"12.0","24.5","0.0","35.0","11.0","13.0","54.0","29.0","1018.1","1016.5","0.0","4.0","17.4","24.2","0"
"9.8","22.1","0.0","33.0","9.0","20.0","55.0","46.0","1020.2","1019.4","0.0","3.0","16.7","20.1","0"
"5.6","18.6","0.0","30.0","15.0","17.0","54.0","25.0","1026.9","1024.1","0.0","0.0","11.3","17.8","0"
"5.1","24.0","0.0","20.0","13.0","6.0","67.0","19.0","1027.5","1024.6","0.0","0.0","14.0","23.5","0"
"10.4","26.7","0.0","31.0","19.0","9.0","66.0","32.0","1027.9","1024.3","0.0","2.0","17.4","26.0","0"
"14.9","27.7","0.0","39.0","15.0","15.0","51.0","26.0","1025.6","1022.0","0.0","2.0","19.9","26.4","0"
"10.1","19.2","0.0","28.0","13.0","17.0","57.0","20.0","1028.2","1026.0","0.0","0.0","13.5","18.3","0"
"3.4","18.3","0.0","31.0","15.0","15.0","50.0","26.0","1028.4","1024.7","0.0","0.0","11.0","17.6","0"
"3.8","21.4","0.0","28.0","19.0","17.0","58.0","28.0","1024.9","1021.6","0.0","0.0","12.9","20.6","0"
"6.4","23.5","0.0","39.0","17.0","7.0","59.0","26.0","1024.7","1021.6","0.0","0.0","14.1","22.4","0"
"4.5","23.0","0.0","24.0","6.0","11.0","48.0","19.0","1025.7","1022.4","0.0","0.0","12.9","22.5","0"
"7.5","21.8","0.0","22.0","15.0","4.0","49.0","29.0","1024.7","1020.8","0.0","0.0","13.2","21.2","0"
"8.2","24.9","0.0","33.0","15.0","13.0","49.0","29.0","1021.9","1018.0","0.0","4.0","16.4","24.4","0"
"8.1","23.8","0.0","26.0","6.0","13.0","65.0","23.0","1019.9","1016.5","4.0","0.0","13.6","23.1","0"
"6.5","19.8","0.0","28.0","11.0","13.0","56.0","23.0","1019.8","1016.8","0.0","0.0","12.5","19.2","0"
"4.3","21.5","0.0","17.0","7.0","9.0","50.0","19.0","1020.1","1017.0","0.0","0.0","11.2","20.4","0"
"10.2","23.7","0.0","33.0","15.0","19.0","43.0","24.0","1019.8","1016.9","8.0","2.0","13.6","21.6","0"
"13.6","21.4","0.0","41.0","20.0","13.0","51.0","66.0","1019.2","1017.8","0.0","7.0","16.9","19.7","1"
"14.0","18.5","12.8","22.0","7.0","9.0","98.0","75.0","1020.0","1016.2","8.0","7.0","14.3","18.2","0"
"13.5","20.3","0.4","17.0","7.0","7.0","100.0","59.0","1018.7","1016.9","8.0","8.0","13.8","18.8","0"
"9.4","21.5","0.2","20.0","7.0","11.0","87.0","34.0","1021.4","1019.4","0.0","1.0","14.8","20.4","0"
"8.2","23.1","0.0","24.0","11.0","9.0","70.0","30.0","1023.2","1019.6","0.0","0.0","15.1","22.5","1"
"11.9","20.1","14.2","48.0","9.0","17.0","87.0","72.0","1020.9","1017.1","8.0","2.0","16.1","19.8","1"
"10.7","19.5","4.2","30.0","13.0","17.0","81.0","44.0","1020.9","1019.3","0.0","0.0","13.7","19.1","0"
"6.5","18.8","0.2","26.0","6.0","13.0","82.0","49.0","1023.5","1021.0","0.0","0.0","12.1","18.3","0"
"7.1","19.5","0.0","28.0","11.0","15.0","75.0","43.0","1023.9","1019.9","0.0","0.0","12.4","19.3","0"
"6.7","21.4","0.2","26.0","13.0","9.0","79.0","36.0","1020.3","1016.1","0.0","0.0","13.0","20.9","0"
"8.2","19.5","0.0","33.0","13.0","20.0","58.0","42.0","1015.3","1013.9","0.0","0.0","14.6","18.7","0"
"5.1","14.8","0.0","26.0","11.0","15.0","86.0","39.0","1023.3","1022.2","6.0","0.0","8.5","14.4","0"
"2.1","16.3","0.0","31.0","7.0","15.0","61.0","46.0","1025.8","1024.5","0.0","4.0","10.5","15.5","0"
"3.6","13.5","0.0","35.0","13.0","20.0","78.0","34.0","1031.0","1029.5","0.0","0.0","7.0","13.0","0"
"11.3","13.0","10.0","43.0","24.0","20.0","95.0","95.0","1026.5","1023.8","8.0","8.0","11.4","11.9","1"
"11.1","13.9","12.0","30.0","15.0","13.0","97.0","97.0","1023.8","1021.6","8.0","8.0","12.6","13.6","1"
"12.3","17.8","13.6","19.0","7.0","0.0","95.0","68.0","1022.3","1019.4","7.0","5.0","13.0","16.3","0"
"11.6","18.6","0.2","26.0","6.0","6.0","97.0","40.0","1020.4","1017.1","7.0","4.0","12.2","17.5","0"
"6.9","17.6","0.0","15.0","7.0","11.0","86.0","40.0","1018.4","1015.5","3.0","3.0","10.9","16.6","0"
"6.9","16.7","0.0","28.0","17.0","9.0","72.0","92.0","1014.4","1011.2","5.0","7.0","11.5","11.9","1"
"6.5","14.5","3.4","28.0","13.0","17.0","79.0","70.0","1011.3","1010.4","2.0","7.0","10.2","13.8","0"
"8.8","15.8","0.0","31.0","17.0","22.0","78.0","55.0","1014.9","1013.5","1.0","8.0","11.5","14.0","0"
"5.5","14.3","0.8","46.0","13.0","24.0","84.0","57.0","1017.4","1015.1","1.0","7.0","8.8","12.9","0"
"6.2","11.5","0.0","31.0","12.158666666666667","17.0","71.60719041278296","42.0","1022.6684069611789","1022.0","0.0","4.0","10.496419098143233","10.5","0"
"0.2","12.1","0.0","31.0","4.0","11.0","79.0","46.0","1026.6","1024.1","0.0","1.0","5.6","11.6","0"
"1.9","12.8","0.0","26.0","11.0","7.0","73.0","50.0","1025.4","1021.3","3.0","7.0","6.9","12.1","0"
"6.1","18.0","0.0","35.0","17.0","15.0","68.0","32.0","1017.6","1012.6","6.0","2.0","8.3","16.9","0"
"8.3","19.0","0.2","46.0","13.0","22.0","61.0","26.0","1012.1","1009.7","6.0","2.0","10.8","17.7","0"
"4.7","14.9","0.0","24.0","9.0","13.0","68.0","60.0","1013.0","1011.6","6.0","7.0","7.9","14.1","0"
"7.9","17.1","0.6","20.0","9.0","9.0","91.0","39.0","1021.0","1020.3","5.0","2.0","9.9","16.6","0"
"5.2","17.8","0.0","26.0","15.0","9.0","73.0","42.0","1026.2","1024.3","0.0","6.0","10.6","17.6","0"
"6.5","17.5","0.0","28.0","17.0","7.0","78.0","47.0","1027.3","1024.6","1.0","2.0","10.2","17.2","0"
"6.7","17.3","0.0","22.0","13.0","9.0","83.0","51.0","1026.2","1023.1","2.0","6.0","10.2","17.1","0"
"8.5","18.4","0.0","33.0","19.0","15.0","76.0","42.0","1023.2","1018.5","6.0","7.0","12.2","18.4","0"
"11.7","20.1","0.0","31.0","17.0","15.0","78.0","55.0","1019.6","1016.6","7.0","6.0","13.6","18.9","1"
"9.5","20.9","2.0","22.0","7.0","7.0","86.0","44.0","1018.8","1017.2","1.0","1.0","13.2","20.1","0"
"7.4","22.3","0.2","33.0","19.0","17.0","84.0","32.0","1018.7","1015.2","5.0","5.0","12.1","21.8","0"
"6.5","16.7","0.0","33.0","7.0","15.0","48.0","38.0","1016.3","1014.2","1.0","1.0","11.3","16.4","0"
"7.2","16.6","0.0","19.0","6.0","4.0","73.0","51.0","1016.3","1013.1","7.0","6.0","9.4","15.5","0"
"7.8","12.2","0.2","28.0","6.0","17.0","81.0","95.0","1010.3","1006.6","7.0","7.0","9.3","11.6","1"
"9.2","14.6","38.8","20.0","11.0","6.0","96.0","94.0","1006.7","1005.6","7.0","7.0","11.0","12.3","1"
"9.5","16.0","6.4","26.0","9.0","11.0","90.0","62.0","1010.0","1009.3","7.0","5.0","11.3","15.0","0"
"7.2","19.8","0.0","31.0","13.0","17.0","84.0","51.0","1014.1","1012.1","5.0","0.0","9.8","19.0","0"
"9.8","20.7","0.0","54.0","13.0","28.0","65.0","43.0","1012.9","1007.2","7.0","7.0","14.1","18.9","0"
"8.7","17.0","0.0","39.0","13.0","19.0","52.0","25.0","1012.4","1011.0","0.0","0.0","12.6","16.7","0"
"4.3","16.5","0.0","41.0","7.0","20.0","59.0","50.0","1015.9","1013.5","1.0","5.0","10.4","14.9","0"
"8.5","14.3","0.0","48.0","20.0","24.0","83.0","49.0","1016.0","1015.5","7.0","5.0","10.0","12.6","0"
"7.1","13.5","0.0","33.0","17.0","15.0","85.0","70.0","1021.3","1020.2","6.0","7.0","9.9","12.4","0"
"8.3","14.7","0.0","24.0","13.0","7.0","79.0","55.0","1021.8","1019.7","7.0","6.0","10.6","14.0","0"
"4.4","12.8","0.0","22.0","6.0","7.0","77.0","50.0","1022.5","1019.5","7.0","4.0","7.1","12.4","0"
"1.7","14.6","0.0","20.0","6.0","11.0","85.0","40.0","1022.1","1020.1","2.0","1.0","5.7","14.5","0"
"5.3","16.6","0.0","31.0","13.0","11.0","74.0","50.0","1025.1","1023.2","3.0","3.0","9.5","16.3","0"
"6.3","17.0","0.0","30.0","19.0","11.0","64.0","42.0","1027.8","1024.9","1.0","1.0","9.8","16.9","0"
"5.6","17.6","0.0","30.0","20.0","11.0","78.0","42.0","1025.2","1021.1","2.0","2.0","9.1","17.5","0"
"8.4","18.4","0.0","33.0","15.0","17.0","65.0","42.0","1019.7","1015.2","4.0","3.0","10.9","17.9","0"
"10.5","19.5","0.2","28.0","9.0","7.0","59.0","56.0","1013.3","1011.5","7.0","8.0","12.7","16.8","0"
"7.7","15.6","0.2","28.0","6.0","15.0","95.0","46.0","1011.6","1009.7","7.0","7.0","9.8","14.0","0"
"4.6","14.7","0.0","35.0","9.0","19.0","75.0","46.0","1010.7","1007.9","5.0","6.0","8.6","13.2","1"
"6.3","12.0","5.8","22.0","6.0","11.0","98.0","92.0","1008.9","1009.3","8.0","7.0","8.1","9.6","1"
"6.7","13.2","7.0","31.880536912751676","9.0","19.0","88.0","57.0","1015.9","1015.3","7.0","7.0","8.9","11.9","0"
"1.9","13.7","0.0","15.0","4.0","4.0","79.0","55.0","1023.0","1021.4","4.0","7.0","7.3","12.9","0"
"3.2","15.3","0.0","24.0","6.0","7.0","80.0","44.0","1023.5","1020.0","3.0","5.0","8.7","14.8","0"
"3.7","17.6","0.0","24.0","11.0","7.0","60.0","39.0","1023.7","1021.7","1.0","0.0","10.2","17.4","0"
"4.7","18.5","0.0","33.0","17.0","17.0","57.0","34.0","1025.0","1020.5","0.0","0.0","10.2","17.8","0"
"8.2","22.7","0.0","31.0","15.0","17.0","48.0","38.0","1019.8","1015.2","7.0","6.0","12.7","21.8","0"
"12.2","17.4","0.0","43.0","13.0","11.0","61.0","90.0","1012.0","1010.2","6.0","8.0","16.5","14.8","1"
"5.1","13.0","2.4","33.0","11.0","20.0","74.0","49.0","1019.1","1020.3","1.0","3.0","9.2","12.6","0"
"1.2","15.5","0.0","20.0","7.0","4.0","75.0","38.0","1027.0","1024.7","0.0","1.0","8.0","14.8","0"
"3.4","17.1","0.0","33.0","13.0","13.0","66.0","40.0","1025.3","1021.0","1.0","2.0","9.8","16.4","0"
"8.9","12.2","0.8","24.0","7.0","11.0","91.0","77.0","1018.1","1013.5","8.0","7.0","9.1","11.4","1"
"4.6","11.4","1.8","30.0","7.0","13.0","99.0","74.0","1022.6","1022.7","8.0","7.0","6.0","11.1","0"
"3.6","16.6","0.0","26.0","6.0","15.0","80.0","52.0","1027.0","1025.1","2.0","6.0","9.3","15.9","0"
"5.3","15.1","0.0","24.0","4.0","11.0","72.0","56.0","1028.4","1027.0","1.0","7.0","11.6","14.6","0"
"4.9","15.8","0.0","20.0","6.0","9.0","90.0","55.0","1027.9","1024.6","3.0","7.0","10.2","14.2","0"
"9.3","17.2","0.0","26.0","7.0","15.0","71.0","50.0","1025.4","1023.8","8.0","5.0","11.4","16.3","0"
"4.7","16.3","0.0","20.0","6.0","9.0","73.0","48.0","1028.6","1026.2","0.0","2.0","11.1","15.7","0"
"5.2","17.6","0.0","17.0","7.0","2.0","64.0","41.0","1029.4","1025.4","0.0","0.0","12.1","17.4","0"
"4.6","17.8","0.0","24.0","7.0","4.0","60.0","44.0","1026.2","1023.3","1.0","1.0","12.4","17.5","0"
"5.6","18.7","0.0","20.0","4.0","11.0","60.0","36.0","1023.1","1019.8","0.0","6.0","12.4","18.3","0"
"5.9","19.9","0.0","20.0","4.0","11.0","64.0","31.0","1022.9","1020.7","5.0","2.0","11.4","18.9","0"
"8.0","20.5","0.0","26.0","13.0","9.0","50.0","31.0","1023.0","1018.2","5.0","2.0","13.1","20.1","0"
"7.2","19.2","0.0","44.0","15.0","28.0","40.0","30.0","1018.1","1018.4","1.0","1.0","15.0","17.2","0"
"2.3","16.2","0.0","24.0","9.0","7.0","48.0","27.0","1025.2","1021.4","0.0","1.0","8.3","15.6","0"
"1.7","17.6","0.0","19.0","9.0","6.0","55.0","26.0","1020.7","1016.5","7.0","7.0","7.7","16.2","0"
"6.2","21.4","0.0","43.0","7.0","13.0","48.0","16.0","1016.1","1012.2","7.0","7.0","10.7","20.1","0"
"8.4","19.1","0.0","44.0","15.0","20.0","55.0","29.0","1012.7","1011.1","1.0","1.0","12.8","18.2","0"
"7.5","19.3","0.0","37.0","6.0","13.0","43.0","32.0","1014.6","1012.2","1.0","1.0","14.5","18.7","0"
"4.1","19.0","0.0","28.0","2.0","13.0","53.0","38.0","1017.8","1016.1","0.0","7.0","14.0","17.0","0"
"6.5","20.3","0.0","17.0","6.0","6.0","46.0","32.0","1021.9","1018.8","0.0","1.0","15.5","20.1","0"
"7.4","22.8","0.0","35.0","17.0","15.0","43.0","23.0","1020.8","1016.5","0.0","0.0","13.7","22.5","0"
"13.4","28.0","0.0","57.0","26.0","22.0","25.0","22.0","1013.4","1008.8","7.0","6.0","17.6","26.5","0"
"7.8","18.2","0.0","37.0","15.0","22.0","47.0","28.0","1021.2","1021.8","0.0","1.0","13.1","17.3","0"
"5.2","18.8","0.0","26.0","7.0","11.0","36.0","24.0","1029.4","1025.8","0.0","0.0","13.4","18.4","0"
"4.9","21.3","0.0","24.0","6.0","9.0","51.0","21.0","1026.9","1021.5","2.0","3.0","12.8","20.2","0"
"10.0","22.8","0.0","22.0","2.0","11.0","37.0","28.0","1019.8","1015.3","6.0","1.0","16.6","21.9","0"
"10.5","27.6","0.0","61.0","20.0","28.0","37.0","16.0","1009.3","1004.8","6.0","8.0","18.7","25.6","0"
"11.9","19.9","0.4","30.0","13.0","15.0","68.0","56.0","1012.1","1010.6","7.0","8.0","14.7","18.0","0"
"14.1","28.9","0.2","37.0","13.0","17.0","69.0","29.0","1011.2","1007.0","7.0","5.0","17.2","28.5","0"
"15.4","23.2","0.0","57.0","6.0","19.0","74.0","44.0","1010.5","1006.5","7.0","6.0","17.8","21.9","0"
"10.4","17.5","0.0","65.0","20.0","13.0","42.0","32.0","1015.5","1013.0","4.0","4.0","12.2","16.0","0"
"6.2","18.8","0.0","22.0","9.0","13.0","51.0","30.0","1021.4","1018.4","0.0","0.0","12.0","18.1","0"
"5.2","23.3","0.0","31.0","13.0","17.0","34.0","15.0","1019.9","1015.4","0.0","4.0","15.5","22.5","0"
"6.5","23.7","0.0","24.0","11.0","13.0","32.0","19.0","1017.8","1013.4","3.0","7.0","16.6","23.0","0"
"15.4","26.7","0.4","48.0","19.0","26.0","40.0","20.0","1004.8","1005.0","7.0","7.0","20.7","25.7","0"
"9.3","16.3","0.0","54.0","24.0","11.0","47.0","26.0","1020.0","1017.8","1.0","3.0","11.3","14.7","0"
"3.5","18.2","0.0","35.0","6.0","9.0","44.0","31.0","1023.5","1020.0","1.0","1.0","11.9","17.8","0"
"8.3","18.7","0.2","19.0","9.0","6.0","91.0","66.0","1019.1","1016.9","6.0","7.0","11.8","16.9","1"
"11.7","16.1","1.8","20.0","7.0","7.0","79.0","75.0","1019.2","1018.3","7.0","7.0","13.3","16.0","0"
"8.9","19.1","0.0","26.0","6.0","13.0","85.0","52.0","1022.4","1020.2","7.0","6.0","10.3","18.2","0"
"7.3","19.2","0.0","28.0","9.0","17.0","90.0","58.0","1020.5","1017.7","3.0","3.0","10.4","18.7","0"
"6.9","16.5","0.0","33.0","9.0","17.0","82.0","50.0","1019.9","1017.3","1.0","1.0","10.7","15.8","0"
"7.2","13.8","0.0","33.0","15.0","15.0","77.0","50.0","1021.5","1021.7","6.0","2.0","9.6","13.4","0"
"2.9","13.6","0.0","13.0","4.0","6.0","91.0","60.0","1026.0","1023.3","4.0","7.0","7.0","13.2","0"
"2.0","15.8","0.0","24.0","6.0","9.0","88.0","47.0","1024.0","1020.0","1.0","1.0","7.5","14.6","0"
"2.0","13.7","0.0","48.0","17.0","20.0","70.0","52.0","1017.9","1016.9","7.0","4.0","8.1","13.1","0"
"5.2","13.1","0.0","31.0","19.0","13.0","82.0","47.0","1024.9","1023.7","1.0","1.0","7.8","12.5","0"
"1.4","13.0","0.0","33.0","0.0","19.0","80.0","66.0","1025.8","1023.3","7.0","8.0","7.2","10.7","0"
