"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"2013-06-27","Cobar","8.8","12.9","3.2","1.2","0","ESE",22,"E","SSE",15,11,92,93,"1020.9","1018.5",8,8,"10.9","12.6","Yes"
"2013-06-28","Cobar","10.8","14.5","4","0.4","5.7","WSW",15,"ESE","WSW",6,7,95,82,"1021.4","1020.1",8,8,"12.1","14.2","No"
"2013-06-29","Cobar","11.1","15.5","0","4.4","0","S",41,"W","SSW",11,13,99,84,"1023.8","1022.8",8,8,"11.9","13.6","Yes"
"2013-06-30","Cobar","6.7","15.7","1.4","2.8","2.9","SSW",35,"SW","SW",13,20,85,52,"1027.3","1025.3",1,3,"8.9","15.7","No"
"2013-07-01","Cobar","5.8","15.7","0","1.6","10.5","SSW",37,"S","S",9,20,100,66,"1027.2","1025.2",8,6,"6.7","14.1","No"
"2013-07-02","Cobar","5.5","16.9","0","1.4","8.2","S",30,"SSW","S",7,15,83,50,"1026.4","1025",3,7,"11","15.6","No"
"2013-07-03","Cobar","5.6","17.4","0","1.2","10.5","SE",20,"SE","SSW",6,7,74,47,"1025.6","1021.9",0,0,"10.8","16.8","No"
"2013-07-04","Cobar","5.6","18.9","0","1.8","11.3","NNW",35,"N","NW",13,17,70,35,"1019.1","1014.5",0,0,"9.6","18.4","No"
"2013-07-05","Cobar","8.8","15","0","2.4","8.3","SW",33,"WSW","WSW",17,20,56,33,"1017.4","1017",1,2,"11.2","14.6","No"
"2013-07-08","Cobar","1.8","15.5","0","2.2","11","SSE",30,"SSE","SSE",6,15,49,31,"1033.5","1031.8",0,1,"10.2","15.1","No"
"2013-07-09","Cobar","4.7","15","0","2.2","8.5","ESE",31,"SE","ESE",11,17,75,41,"1033.5","1029.2",7,7,"8","14.3","No"
"2013-07-10","Cobar","7.9","17.3","0","2.2","12","E",28,"ESE","NE",11,19,79,57,"1030","1028.2",2,3,"8.9","15.6","No"
"2013-07-11","Cobar","8.5","18.8","0","1.8","3.2","E",24,"E","NE",11,13,76,63,"1031.9","1028.8",7,7,"11.8","17.2","Yes"
"2013-07-12","Cobar","11.5","21.9","2","1.4","9.4","NNE",28,"NE","N",17,7,74,48,"1028.9","1025.8",6,5,"14.4","20.3","No"
"2013-07-13","Cobar","11.3","21.8","0","2.8","8.5","NNE",31,"NNE","NNE",17,13,69,36,"1026.9","1024.2",7,6,"13.4","21.7","No"
"2013-07-14","Cobar","12.4","19.5","0","4.2","1.5","NNE",35,"ENE","NNE",15,20,60,50,"1024.7","1021.1",7,7,"13.7","18","Yes"
"2013-07-15","Cobar","12","15.7","8.8","2","0","NNE",56,"NE","ESE",17,9,82,93,"1022.5","1020.6",7,8,"13.7","14.5","Yes"
"2013-07-16","Cobar","12.1","20","8.4","0.4","0","N",28,"NNE","NW",11,9,97,61,"1023.3","1020.9",7,7,"13.1","19","Yes"
"2013-07-17","Cobar","11.8","22.5","1.2","2","3.7","N",33,"NNE","N",19,20,77,46,"1021.6","1018.2",2,5,"14.8","22.1","No"
"2013-07-18","Cobar","13.8","21","0","3.4","3.2","NNE",46,"NNE","NNE",24,26,72,58,"1018.4","1015.2",8,7,"15.9","20.1","Yes"
"2013-07-19","Cobar","14.1","19.2","18.4","3.8","2.9","NNE",39,"NNW","NNW",15,20,93,48,"1014.7","1012.1",7,3,"15","19","No"
"2013-07-20","Cobar","7.5","14.1","0.4","2.8","11.1","WNW",54,"WNW","WNW",17,30,76,45,"1013.7","1012.3",1,3,"10.6","13.1","No"
"2013-07-21","Cobar","1.6","13.5","0","2.2","10.3","NNW",31,"N","WNW",9,15,72,45,"1019.4","1016.9",0,6,"6.5","13.1","No"
"2013-07-22","Cobar","3.9","14.1","0","2.2","9.8","NW",37,"NNW","NW",11,20,59,41,"1021.6","1020.3",1,2,"9.2","13.5","No"
"2013-07-23","Cobar","6","11.2","0","1.6","3.7","SW",35,"WSW","SW",20,19,85,67,"1025.7","1026.1",7,7,"7.9","10.6","No"
"2013-07-24","Cobar","5.3","14.5","0","2","10.5","S",26,"SSW","S",11,11,85,51,"1030.6","1028.3",1,0,"8.5","14.2","No"
"2013-07-25","Cobar","2.9","15.9","0.2","2","9.7","ENE",19,"ESE","WSW",4,9,84,47,"1030.4","1027.6",1,7,"8.3","14.3","No"
"2013-07-26","Cobar","4.3","17.3","0","2.2","11.2","WNW",20,"ESE","WSW",7,9,74,36,"1028.7","1026.4",0,0,"9.5","16.6","No"
"2013-07-27","Cobar","3.6","18.6","0","1.6","10.6","NE",30,"NE","NE",17,13,69,31,"1028.5","1025.5",1,1,"9.7","18.4","No"
"2013-07-28","Cobar","9.4","21.5","0","3.4","12.7","NNE",43,"NNE","NNE",26,22,54,37,"1025.9","1022.3",5,1,"13.9","21","No"
"2013-07-29","Cobar","10.6","22.7","0","4","1.5","NNE",35,"NNE","NW",22,15,62,41,"1022.8","1019.3",6,7,"13.8","20.9","Yes"
"2013-07-30","Cobar","10","18.4","3.4","2.4","8.3","SW",26,"SW","SW",9,13,96,49,"1021.7","1020.2",4,5,"12","17.9","No"
"2013-07-31","Cobar","4.8","17.6","0","3.2","10.5","S",19,"S","S",9,9,82,39,"1024","1021",0,1,"9.5","17.1","No"
"2013-08-01","Cobar","6.4","18.4","0","2.2","7.8","ESE",20,"E","NNW",11,9,81,50,"1022.2","1018.9",6,6,"10.8","16.4","No"
"2013-08-02","Cobar","5.2","16.7","0","1.6","11.3","WNW",39,"WSW","WSW",9,24,66,33,"1020","1017.2",1,1,"11.5","16.5","No"
"2013-08-03","Cobar","4.1","16","0","3.6","8","W",33,"WSW","W",9,20,75,41,"1021.2","1017.8",1,3,"10","14.9","No"
"2013-08-04","Cobar","5.6","16.4","0","1.8","10.3","SW",28,"SW","SW",13,15,69,49,"1019.7","1018.2",7,7,"11.7","15","No"
"2013-08-05","Cobar","4.5","18.4","0","2.2","11.2","NW",26,"N","NNW",9,15,64,39,"1021.4","1017.9",0,0,"11.5","17.6","No"
"2013-08-06","Cobar","7.9","22.1","0","3","11.1","NW",43,"NNW","NW",24,22,40,22,"1016.2","1012.8",2,1,"15.4","21.6","No"
"2013-08-07","Cobar","8","21.1","0","4.4","5.8","WSW",48,"ENE","W",15,26,74,40,"1013.7","1009.7",5,7,"12.6","19.9","No"
"2013-08-08","Cobar","4.7","14.7","0.2","3","11.7","SW",41,"SW","SW",20,20,77,40,"1018.4","1017.2",4,1,"7.5","13.9","No"
"2013-08-09","Cobar","3.2","18.9","0","3.6","10.6","N",26,"NE","NW",9,11,62,24,"1021.1","1017.1",1,7,"11","17.7","No"
"2013-08-10","Cobar","8.5","22.6","0","3","10.6","SW",22,"WSW","WSW",9,9,31,35,"1019.2","1017.1",1,1,"15.1","22.2","No"
"2013-08-11","Cobar","9.1","24.5","0","3.4","12.7","NW",31,"ENE","WNW",11,17,65,22,"1017.5","1013.8",7,3,"13","22.8","No"
"2013-08-12","Cobar","11","17.6","0","4","6.2","SW",44,"W","W",11,22,41,60,"1010.4","1011.7",7,7,"15.3","15.5","No"
"2013-08-13","Cobar","4.6","20","0","2.2","11.3","WNW",24,"WNW","WNW",7,17,56,21,"1019.2","1016.5",1,1,"11.9","19.3","No"
"2013-08-14","Cobar","8.5","22.2","0","3.2","12","SW",65,"N","W",13,17,24,18,"1015.6","1011.8",3,1,"15.1","21.9","No"
"2013-08-15","Cobar","2.8","17.2","0","5.2","12","SW",31,"SSW","E",13,9,66,26,"1024.8","1022.4",0,0,"8.4","16.3","No"
"2013-08-16","Cobar","4.9","20.7","0","4.2","10.6","N",48,"NE","NNE",24,24,50,24,"1019.4","1012",0,1,"11.1","20.3","No"
"2013-08-17","Cobar","11.1","18.9","0","8","11.3","WSW",41,"SW","W",24,17,55,26,"1015","1013.8",1,1,"12.5","18.5","No"
"2013-08-18","Cobar","4.8","20.8","0","3.6","11.1","WNW",41,"NNW","WNW",9,22,34,14,"1019.5","1015.3",0,0,"15.1","20.7","No"
"2013-08-19","Cobar","7.1","16.2","0","5.8","5.7","WSW",48,"WSW","WSW",17,26,60,32,"1017.5","1014.8",6,7,"12.3","15","No"
"2013-08-20","Cobar","0.5","13.3","0","4.2","10.3","SW",37,"SSW","SSW",15,17,66,34,"1021.9","1018.9",0,4,"6.2","12.6","No"
"2013-08-21","Cobar","1.5","15.7","0","4","10.8","WSW",28,"WNW","WSW",7,13,45,34,"1021.5","1017.1",1,2,"10.2","14.5","No"
"2013-08-22","Cobar","5.3","18.1","0","2.6","9.8","W",44,"WNW","WNW",15,20,37,29,"1017.4","1014.6",6,3,"12","17.8","No"
"2013-08-23","Cobar","4.1","16.9","0","3.8","10.9","W",43,"WSW","WSW",20,22,60,47,"1018.8","1017.8",1,6,"11.9","16.1","No"
"2013-08-24","Cobar","8.6","19.8","0","3.8","11.3","WSW",28,"SW","S",11,11,69,41,"1025.2","1023.1",1,1,"13","19.3","No"
"2013-08-25","Cobar","5.6","22.4","0","3.4","10.3","E",22,"E","SSW",11,6,66,32,"1027.1","1023.1",0,0,"12.9","21.6","No"
"2013-08-26","Cobar","8.2","22.9","0","4","11.2","E",24,"E","NW",15,7,52,31,"1025.9","1022.2",1,6,"14.9","22","No"
"2013-08-27","Cobar","8.9","25.4","0","3.6","11.1","NNW",33,"ENE","NW",17,17,48,21,"1023","1018.4",0,2,"16","24.5","No"
"2013-08-28","Cobar","12.7","28.9","0","5.4","12.7","NNE",31,"NE","N",19,13,32,15,"1020.2","1016.2",1,1,"19.3","28.3","No"
"2013-08-29","Cobar","16.8","29.9","0","8.4","13.6","NNW",57,"NE","NNE",28,26,40,11,"1017.4","1011.2",4,3,"20.4","29.4","No"
"2013-08-30","Cobar","11.3","24.1","0","10.8","11.2","NW",33,"SSW","W",9,15,37,21,"1018.8","1016.4",0,0,"18.7","23.8","No"
"2013-08-31","Cobar","12.6","17.9","0","4.4","4.5","S",30,"S","E",13,7,54,65,"1023.3","1022.1",8,7,"15.3","16.9","No"
"2013-09-01","Cobar","10","27.8","0.2","1.2","11.2","E",31,"E","E",15,17,58,22,"1026.1","1022.8",0,0,"17.9","27.5","No"
"2013-09-02","Cobar","12.1","27.3","0","6","11.4","ESE",35,"ENE","ESE",15,13,31,18,"1029.5","1026.7",0,0,"21.6","26.6","No"
"2013-09-03","Cobar","11.4","28","0","5.4","11.4","ENE",30,"ENE","E",19,13,36,12,"1030.3","1027",0,0,"19.2","27.8","No"
"2013-09-04","Cobar","12","27.1","0","8","10.4","NNE",41,"NNE","NNW",26,15,43,23,"1030.2","1025.9",0,0,"18.9","26.2","No"
"2013-09-05","Cobar","13","29","0","6.8","11.8","N",31,"NNE","W",24,9,31,15,"1028.4","1024.8",2,5,"19.8","28.6","No"
"2013-09-06","Cobar","14.6","30","0","2.4","9.8","NW",31,"N","NNW",11,11,29,14,"1027.6","1022.8",1,2,"20.3","28.6","No"
"2013-09-07","Cobar","14.2","31.7","0","13.8","10.4","WNW",41,"NNW","W",13,24,17,11,"1024.1","1020.8",1,1,"24.5","30.4","No"
"2013-09-08","Cobar","13.1","28.2","0","8.4","12.4","ESE",30,"ESE","S",17,13,38,20,"1025","1021.1",1,1,"19.1","27.8","No"
"2013-09-09","Cobar","14","32","0","8.2","7.9","NNW",46,"NE","NNW",22,22,32,9,"1018.5","1012.6",7,7,"20.9","31.2","No"
"2013-09-10","Cobar","17.1","25","0","8.6","12.6","WSW",41,"S","W",19,26,39,30,"1010.7","1009",2,1,"20","24.3","No"
"2013-09-11","Cobar","6.7","23","0","7.2","11.2","WSW",31,"SW","W",7,15,42,20,"1015.7","1013",1,1,"15.1","22.6","No"
"2013-09-12","Cobar","8.8","24.1","0","5.4","7.9","WNW",30,"NE","WNW",11,11,32,21,"1017.4","1013.8",4,7,"17.8","22.6","No"
"2013-09-13","Cobar","10.6","28.4","0.6","3","9.8","NE",43,"ENE","N",22,22,39,21,"1013.9","1008",1,3,"19","27.1","No"
"2013-09-14","Cobar","8.6","23.5","0","11","10.3","W",35,"SW","WSW",13,19,53,25,"1015","1012.9",0,1,"16.1","22.8","No"
"2013-09-15","Cobar","10.8","23.2","0","5.2","10.3","NE",39,"ENE","E",19,9,36,77,"1017.3","1014.8",2,8,"20.3","17.2","Yes"
"2013-09-16","Cobar","13","18.5","7.6","4.6","0","SW",52,"ENE","NNE",20,19,92,93,"1009.2","1002.2",7,7,"13.4","15.7","Yes"
"2013-09-17","Cobar","10.9","19.3","10.8","1","5.7","W",39,"W","WSW",24,15,75,66,"1005.8","1005.1",7,7,"14.2","16.8","No"
"2013-09-18","Cobar","8.3","25.9","0.2","2.2","11.1","WNW",56,"NNW","WNW",17,31,44,16,"1007.1","1003.3",1,1,"19.3","25.3","No"
"2013-09-19","Cobar","6.9","19.2","0","7.2","11.7","WSW",33,"SSW","W",13,19,55,30,"1013.1","1009.5",0,0,"12.4","18.4","No"
"2013-09-20","Cobar","8","19.7","0","16","11.2","WSW",43,"SW","W",24,22,47,28,"1014.7","1013.6",5,5,"14.2","18.9","No"
"2013-09-21","Cobar","7.6","22.1","0","3.6","10.3","SW",50,"E","SSW",9,11,36,25,"1017.7","1013.4",1,2,"17","21.4","No"
"2013-09-22","Cobar","10.3","28.4","0","3.4","9.2","NNW",39,"NNE","NW",22,22,34,12,"1015.3","1011.3",5,4,"18.6","27.9","No"
"2013-09-23","Cobar","17.7","32.2","0","25.2","12.7","NW",48,"NNW","N",22,26,10,4,"1010.8","1006.7",0,7,"25.7","30.7","No"
"2013-09-24","Cobar","17.5","30","0","11.4","12.4","WSW",33,"SSW","SW",17,19,25,17,"1008.3","1007.1",1,0,"22.6","28.6","No"
"2013-09-25","Cobar","16.7","32.5","0","9.2","11.1","WSW",37,"NNW","WSW",19,20,20,10,"1010.1","1007.2",0,0,"25.4","32","No"
"2013-09-26","Cobar","18.9","23.5","0","10.8","9.6","W",59,"SW","SW",31,24,30,13,"1014.2","1015",0,0,"20.3","21.8","No"
"2013-09-27","Cobar","7.8","27.1","0","2.8","9.9","E",31,"E","NE",20,17,25,9,"1020.1","1013.7",1,1,"17.5","25.5","No"
"2013-09-28","Cobar","12.1","25.7","0","8.8","10.3","SW",35,"SSW","SW",19,17,24,10,"1017.2","1014.3",1,1,"19.4","24.8","No"
"2013-09-29","Cobar","9.4","26.8","0","24","12.5","E",26,"E","SW",15,11,32,19,"1018.7","1014.8",0,1,"19.6","25.3","No"
"2013-09-30","Cobar","13.1","32.7","0","10","10.6","NNE",43,"N","N",24,17,20,8,"1016.2","1010.4",4,7,"23.3","31.1","No"
"2013-10-01","Cobar","18.4","22.4","0","12","7.4","WSW",57,"SW","SW",31,26,37,59,"1010.7","1011.5",7,7,"22.3","18.3","Yes"
"2013-10-02","Cobar","8","25.1","1.6","3.2","11.1","SSW",57,"N","WNW",9,22,26,16,"1017.6","1012.1",2,1,"17.6","24.1","No"
"2013-10-03","Cobar","9.7","19.1","0","9.4","10.3","SW",63,"SW","SSW",28,24,43,22,"1020.2","1019.1",2,1,"12.2","18.5","No"
"2013-10-04","Cobar","5.5","23.3","0","7","12.5","E",22,"ESE","E",13,9,32,17,"1024","1018.7",0,0,"15.9","22.2","No"
"2013-10-05","Cobar","9.9","28.7","0","6.4","10.5","NW",31,"N","NNW",15,13,18,8,"1018.7","1013",1,4,"20.7","28","No"
"2013-10-06","Cobar","14.1","33.7","0","9","12","W",46,"N","W",13,26,12,4,"1012.3","1008.3",1,1,"23.7","32.1","No"
"2013-10-07","Cobar","11.2","25.9","0","10.2","12.5","WSW",37,"SSE","SW",13,19,45,19,"1013.6","1011.1",1,1,"16.4","24","No"
"2013-10-08","Cobar","10.1","25.9","0","9","10.6","SW",48,"SE","S",9,20,32,19,"1017.3","1016.3",0,0,"18.5","24.5","No"
"2013-10-09","Cobar","12.2","32","0","8","10.6","N",37,"NE","NNE",19,20,29,9,"1020.3","1015.7",0,0,"20.1","29.9","No"
"2013-10-10","Cobar","17.1","38.2","0","11.8","11.1","SSW",63,"NNE","NW",19,31,9,1,"1011.9","1006.6",0,1,"24.3","37.4","No"
"2013-10-11","Cobar","13.4","24.6","0","17.4","11","SSW",50,"SSE","S",20,15,49,20,"1017.3","1015.7",1,0,"14.8","22.9","No"
"2013-10-12","Cobar","10.8","32.1","0","7.2","11.4","E",26,"E","ESE",17,7,25,7,"1015.3","1008.9",0,0,"19.3","29.7","No"
"2013-10-13","Cobar","18","34.2","0","4.4","8.3","WSW",63,"WNW","WSW",13,41,11,7,"1006.4","1001.7",1,7,"24.6","28.8","No"
"2013-10-14","Cobar","8.4","19.3","0","13","12.3","SSW",54,"SSW","SW",26,22,46,22,"1021.4","1019.8",1,0,"10.8","18.2","No"
"2013-10-15","Cobar","6.8","24.2","0","7.8","12","SE",22,"ESE","NE",11,11,27,14,"1024.9","1021.3",0,1,"15.6","22.6","No"
"2013-10-16","Cobar","10.5","30.5","0","5.6","10.5","NW",56,"N","NNW",19,22,13,4,"1019","1013.1",1,3,"20.6","29.2","No"
"2013-10-17","Cobar","14","25.2","0","12","10.3","SW",43,"WSW","S",22,11,8,33,"1010.6","1013.8",7,7,"22.2","22.5","No"
"2013-10-18","Cobar","9.9","24.5","0","11.2","13.2","ESE",43,"SE","SE",26,9,22,6,"1024.8","1022.1",1,0,"14.4","23.2","No"
"2013-10-19","Cobar","11.9","30.1","0","8.8","12.2","NE",41,"NE","ENE",28,20,43,17,"1023.7","1018.9",0,0,"19.5","28.6","No"
"2013-10-20","Cobar","17.9","35.3","0","10.8","12.7","N",39,"NNE","NW",24,13,29,10,"1018.5","1013.8",0,1,"24","34","No"
"2013-10-21","Cobar","22.6","39.1","0","11.4","12.7","NW",59,"NNE","ENE",24,9,23,13,"1014.5","1009.9",1,2,"27.9","38.1","Yes"
"2013-10-22","Cobar","21.8","38.1","5","13","10.5","NW",69,"N","NNW",19,26,29,14,"1011","1006.7",4,7,"29","37.1","Yes"
"2013-10-23","Cobar","15.8","26.4","1.4","11","11.3","SW",48,"SW","WSW",19,20,54,31,"1013","1012",1,2,"17.6","25","No"
"2013-10-24","Cobar","11.1","21.3","0","10.6","11.4","SSW",46,"S","SW",28,22,44,13,"1021","1019.9",1,0,"14","20.1","No"
"2013-10-25","Cobar","6.9","23.2","0","10.4","12","SW",33,"ESE","SW",19,19,23,13,"1025.3","1022",0,1,"15.2","21.4","No"
"2013-10-26","Cobar","9.8","24.9","0","7.4","12.4","S",54,"SE","SSW",9,15,32,11,"1024.9","1022.2",1,1,"16.1","24.7","No"
"2013-10-27","Cobar","11.3","27.7","0","7.6","12.4","ESE",24,"ESE","SSW",13,13,21,7,"1023.1","1019",1,4,"19.4","26.3","No"
"2013-10-28","Cobar","17.8","34.7","0","9.6","12.7","NW",57,"NE","NNW",22,26,10,4,"1015.9","1010.1",5,1,"22.9","32.7","No"
"2013-10-29","Cobar","15.6","24","0","15","12","WSW",50,"WSW","SW",28,30,53,32,"1012.5","1012.8",7,2,"18.2","22.4","No"
"2013-10-30","Cobar","9.7","27.1","0","10.4","10.5","SSW",33,"S","SSW",13,20,45,21,"1018.2","1015.8",0,2,"15.7","25.5","No"
"2013-10-31","Cobar","14.8","29.3","0","10.4","11.2","SE",33,"S","SE",11,13,24,12,"1020.1","1017.4",1,1,"20.6","28.1","No"
"2013-11-01","Cobar","12.8","32.1","0","10.4","10.3","SW",26,"ENE","SSW",15,9,12,7,"1020","1016.8",1,6,"23.3","30.8","No"
"2013-11-02","Cobar","15.8","34.5","0","9.8","9.8","WSW",37,"E","WNW",7,9,13,3,"1018.5","1014.8",6,3,"24.5","34.3","No"
"2013-11-03","Cobar","20","31.5","0","11.6","12.1","WSW",52,"SSW","SW",13,26,14,12,"1015.9","1015.5",7,2,"27.4","30.7","No"
"2013-11-04","Cobar","11.9","24.6","0","8.4","10.9","S",43,"SSE","S",22,15,33,10,"1023.6","1020.7",1,1,"14","22.4","No"
"2013-11-05","Cobar","11.8","28.5","0","22.4","12.7","NE",43,"E","ESE",26,17,33,17,"1023","1018.7",0,0,"17.2","27.2","No"
"2013-11-06","Cobar","16.1","33","0","12","10.6","NE",44,"NE","ENE",30,20,34,18,"1018.2","1013.6",1,5,"21.2","31.9","No"
"2013-11-07","Cobar","21","37.6","0","13","12.7","N",43,"NNE","NNW",28,15,28,9,"1013.2","1009",1,3,"28.1","36.3","No"
"2013-11-08","Cobar","24.9","38.6","0","16.6","7.9","NNW",81,"N","WNW",22,20,17,35,"1008.4","1005.7",6,7,"30.9","29.9","No"
"2013-11-09","Cobar","12.6","24.8","1","11.6","11","SSW",50,"SSW","SSW",19,20,52,23,"1014.2","1012.3",1,0,"14.6","22","No"
"2013-11-10","Cobar","10.7","23.5","0","9.2","12.9","S",59,"S","WSW",15,20,33,13,"1016.3","1013.3",3,0,"16.3","22.9","No"
"2013-11-11","Cobar","9.9","25.4","0","9.8","11.4","SSW",39,"SE","SW",9,20,56,19,"1014.3","1010.8",1,3,"17.6","24.1","No"
"2013-11-12","Cobar","10","25.2","0","8.4","10.3","WSW",44,"SW","SW",13,17,63,21,"1014.2","1012.4",1,2,"15.2","23.4","No"
"2013-11-13","Cobar","9.9","26.9","0","8.4","10.4","WSW",41,"WSW","SW",9,19,29,17,"1016.4","1013.5",1,1,"19.8","25.3","No"
"2013-11-14","Cobar","12.4","27","0","5.6","12.9","SSW",43,"SSE","SW",11,15,26,9,"1017.3","1013.9",0,0,"19.7","25.2","No"
"2013-11-15","Cobar","13.1","28.4","0","11.8","12.4","SSW",35,"ESE","W",13,19,26,9,"1015.7","1012.6",5,1,"21","27.5","No"
"2013-11-16","Cobar","14.3","27.8","0","11","8.3","WSW",35,"S","WSW",9,20,26,13,"1013.3","1010.1",1,7,"21.4","26.3","No"
"2013-11-17","Cobar","14.2","28.4","0","10.6","11.2","SSE",43,"E","S",17,13,46,15,"1013","1010.2",1,6,"19.9","28","No"
"2013-11-18","Cobar","14.8","28.7","0","7.4","11.4","S",35,"ENE","ESE",13,20,38,11,"1014","1009.9",1,1,"21","28","No"
"2013-11-19","Cobar","14.9","32.2","0","10.6","11.4","E",37,"ENE","SSE",13,13,37,12,"1011.8","1007.9",2,5,"22.1","31","No"
"2013-11-20","Cobar","17.9","36.5","0","8.6","11.8","N",46,"NE","WNW",17,22,17,6,"1009.2","1005.7",1,1,"27.4","34.9","No"
"2013-11-21","Cobar","21.7","37.7","0","13.8","12","SW",52,"ESE","WSW",11,22,16,7,"1006.7","1003.1",2,7,"29.1","36.1","No"
"2013-11-22","Cobar","20.7","29.9","0","16","8.5","WSW",35,"SSW","W",11,17,30,29,"1008.8","1007",7,7,"22.6","26.7","No"
"2013-11-23","Cobar","13.4","27.6","0.2","8.6","12","SW",46,"SSW","SW",15,20,31,16,"1007.9","1004.9",1,1,"19","25.8","No"
"2013-11-24","Cobar","13.5","27.1","0","10.4","10.3","SW",44,"S","SSW",13,20,42,20,"1009.7","1006.9",1,1,"18.8","26","No"
"2013-11-25","Cobar","13.6","28.5","0","10.4","11.4","SSW",44,"SSW","SW",13,15,35,16,"1009.2","1006.4",1,1,"20.6","27.3","No"
"2013-11-26","Cobar","16.8","31.3","0","10.8","11.2","ESE",37,"E","SE",20,15,38,10,"1013.1","1010.6",1,1,"21.4","30.7","No"
"2013-11-27","Cobar","16.7","34.5","0","14.2","10.6","NE",33,"NE","SE",22,15,23,6,"1014.8","1011.2",1,2,"24","33.3","No"
"2013-11-28","Cobar","21.6","39.3","0","8.2","12.7","SSW",56,"NNE","NNW",26,17,17,10,"1009.6","1004",1,6,"29.4","37.5","No"
"2013-11-29","Cobar","21.8","24.7","0","18.4","7.4","S",48,"S","SSW",15,19,40,68,"1008","1010.3",7,7,"22.2","17","No"
"2013-11-30","Cobar","13","30.2","0","5.4","11","SSE",30,"SSE","S",13,13,34,9,"1016.1","1013.7",0,0,"18.4","28","No"
"2013-12-01","Cobar","17.9","32.1","0","11.4","10.3","NE",44,"ENE","ENE",31,17,43,19,"1019.6","1017",1,6,"22.4","30.6","No"
"2013-12-02","Cobar","19.7","34.6","0","12.2","12","SE",39,"NE","NE",22,22,24,11,"1018.7","1014.5",1,1,"25.3","33.2","No"
"2013-12-03","Cobar","20.8","37.7","0","12.4","12.7","NE",33,"NNE","NE",17,13,17,10,"1014","1009.2",1,0,"28.9","35.5","No"
"2013-12-04","Cobar","23.2","38","0","14","9.2","WSW",67,"NNW","SSE",11,6,14,36,"1005.9","999.7",7,7,"29.1","30.8","Yes"
"2013-12-05","Cobar","13.9","20","8.2","13.2","8.5","WSW",67,"W","SW",33,35,53,34,"1005.6","1007.5",7,7,"15.1","17.1","No"
"2013-12-06","Cobar","8.1","23.6","0","10","12.4","WSW",48,"S","SSW",17,19,35,15,"1017.4","1016.3",0,0,"14.4","21.9","No"
"2013-12-07","Cobar","11.7","29.8","0","8.2","12","ESE",24,"ESE","E",13,11,23,14,"1020.9","1017.1",1,1,"19.9","27.4","No"
"2013-12-08","Cobar","17.4","36.6","0","8.6","12.6","SW",41,"ENE","N",22,20,12,4,"1015.8","1010.9",1,2,"26.6","34.3","No"
"2013-12-09","Cobar","23.8","40","0","15","11.1","NW",61,"N","NW",22,20,11,6,"1006.5","1001.1",7,7,"32.3","37.3","No"
"2013-12-10","Cobar","17.8","28.7","0","17.4","9.3","S",41,"S","WSW",20,20,47,16,"1010","1008.2",5,1,"20","27.1","No"
"2013-12-11","Cobar","14.1","28.2","0","12.2","10.9","W",37,"SE","WSW",11,22,28,16,"1011.7","1009.1",7,7,"21.5","27","No"
"2013-12-12","Cobar","15.8","30.8","0","10","10.3","SW",39,"SSE","SSW",15,17,27,14,"1012.2","1009.3",1,1,"22.7","29.2","No"
"2013-12-13","Cobar","16.5","33.1","0","11.2","12.4","W",46,"SSE","S",11,11,15,10,"1013.2","1010.5",1,1,"25.9","31.4","No"
"2013-12-14","Cobar","18.9","33.4","0","13.8","12","SW",39,"SSE","SW",17,20,29,16,"1015.2","1012.5",1,1,"25.8","33.2","No"
"2013-12-15","Cobar","17","33.7","0","14","11","SSW",33,"ESE","SSW",17,20,14,4,"1016.3","1013.3",1,1,"25.2","32.5","No"
"2013-12-16","Cobar","19.9","35.8","0","10.2","12.6","SW",35,"E","SSE",17,11,33,12,"1015.4","1012.7",4,2,"26.4","34.9","No"
"2013-12-17","Cobar","22","36.6","0","13.6","11","SE",46,"NNE","S",19,17,34,15,"1016.9","1014.2",0,2,"26.3","34.6","No"
"2013-12-18","Cobar","23.7","38.3","0","15.4","13.2","NE",39,"NNE","E",19,9,23,11,"1018.4","1015.8",0,2,"29.8","36.8","No"
"2013-12-19","Cobar","24.7","39.1","0","16","9.3","ENE",37,"N","ENE",19,20,18,10,"1018.2","1015.5",7,7,"30.4","36.6","No"
"2013-12-20","Cobar","23.6","39.8","0","16.2","12.7","NNW",41,"N","N",20,15,13,4,"1016.7","1012.6",1,1,"32.2","38.2","No"
"2013-12-21","Cobar","23.7","41.1","0","17.4","12.6","N",44,"N","N",20,22,14,5,"1012.9","1009.3",1,5,"33.4","40.1","No"
"2013-12-22","Cobar","25.8","42.5","0","18.8","10.3","NE",52,"NNW","NNE",28,17,13,6,"1010.3","1006.5",6,6,"33.2","41","No"
"2013-12-23","Cobar","25.6","31.6","0","18.4","12","SW",48,"SSW","WSW",20,15,43,35,"1008.9","1009.5",7,8,"26","29.3","No"
"2013-12-24","Cobar","17.3","28.8","0","8.4","10.6","S",30,"SE","SSW",13,13,42,27,"1016.4","1014",7,7,"21.8","26.1","Yes"
